CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_DATE,MODIFIED_DATE,MICR_SAMPLE_METHOD
311801440489998,197190486020004,2013,72,97,198,4,2014,10,1,10,10,70.0,3.6,2.4,6.0,6.0,2017-06-22 12:34:56,,
312735402489998,219013688020004,2014,72,49,13,1,2015,10,1,40,40,80.0,10.0,1.0,4.0,3.0,2017-06-22 12:34:58,,
312735403489998,219013688020004,2014,72,49,13,2,2015,0,0,50,50,1.0,0.0,0.0,1.0,1.0,2017-06-22 12:34:58,,
312735404489998,219013688020004,2014,72,49,13,3,2015,0,0,80,20,1.0,0.0,0.0,2.5,2.5,2017-06-22 12:34:58,,
312735405489998,219013688020004,2014,72,49,13,4,2015,0,1,30,20,80.0,0.0,2.0,2.0,2.0,2017-06-22 12:34:58,,
312721014489998,219013498020004,2014,72,49,20,2,2015,0,0,50,50,80.0,0.0,0.0,4.0,3.5,2017-06-22 12:34:58,,
312721015489998,219013498020004,2014,72,49,20,3,2015,1,0,80,20,80.0,7.0,0.0,3.5,2.5,2017-06-22 12:34:58,,
312735176489998,219013498020004,2014,72,49,20,4,2015,0,0,80,20,80.0,0.0,0.0,3.5,2.5,2017-06-22 12:34:58,,
312735245489998,219013534020004,2014,72,49,148,1,2015,10,1,70,1,10.0,2.5,3.0,0.4,2.0,2017-06-22 12:34:58,,
312735246489998,219013534020004,2014,72,49,148,2,2015,1,0,80,0,1.0,2.0,0.0,0.3,0.0,2017-06-22 12:34:58,,
312735247489998,219013534020004,2014,72,49,148,3,2015,1,1,20,1,80.0,5.0,3.0,0.2,1.0,2017-06-22 12:34:58,,
312735248489998,219013534020004,2014,72,49,148,4,2015,1,0,30,0,1.0,2.0,0.0,1.0,0.0,2017-06-22 12:34:58,,
312735319489998,219013535020004,2014,72,49,216,1,2015,1,0,90,1,1.0,4.5,0.0,0.8,0.5,2017-06-22 12:34:58,,
312735320489998,219013535020004,2014,72,49,216,2,2015,10,0,80,1,1.0,2.0,0.0,3.0,1.5,2017-06-22 12:34:58,,
312735321489998,219013535020004,2014,72,49,216,3,2015,1,1,90,20,1.0,6.0,2.0,4.0,3.0,2017-06-22 12:34:58,,
312735322489998,219013535020004,2014,72,49,216,4,2015,0,1,90,20,1.0,0.0,6.0,4.0,3.5,2017-06-22 12:34:58,,
311807963489998,219013694020004,2014,72,147,5,1,2014,20,1,1,0,99.0,15.0,2.0,3.0,0.0,2017-06-22 12:34:58,,
311807964489998,219013694020004,2014,72,147,5,2,2014,20,0,0,0,99.0,5.0,0.0,0.0,0.0,2017-06-22 12:34:58,,
311807965489998,219013694020004,2014,72,147,5,3,2014,20,1,1,0,99.0,6.0,2.0,1.5,0.0,2017-06-22 12:34:58,,
311807966489998,219013694020004,2014,72,147,5,4,2014,20,1,0,0,99.0,7.0,1.0,0.0,0.0,2017-06-22 12:34:58,,
311809083489998,219013872020004,2014,72,147,8,1,2014,80,0,10,1,40.0,5.0,0.0,1.0,1.0,2017-06-22 12:34:58,,
311809084489998,219013872020004,2014,72,147,8,2,2014,50,0,30,1,30.0,3.0,0.0,0.5,0.5,2017-06-22 12:34:58,,
311809085489998,219013872020004,2014,72,147,8,3,2014,50,0,50,1,20.0,4.0,0.0,2.0,1.0,2017-06-22 12:34:58,,
311809086489998,219013872020004,2014,72,147,8,4,2014,60,1,10,1,40.0,6.0,3.0,1.0,1.0,2017-06-22 12:34:58,,
311808501489998,219013828020004,2014,72,147,89,1,2014,40,30,20,10,90.0,21.0,20.0,3.0,2.0,2017-06-22 12:34:58,,
311808502489998,219013828020004,2014,72,147,89,2,2014,40,30,30,10,99.0,15.0,5.0,3.0,2.0,2017-06-22 12:34:58,,
311808503489998,219013828020004,2014,72,147,89,4,2014,60,30,20,1,80.0,15.0,5.0,3.0,1.0,2017-06-22 12:34:58,,
311809168489998,219013875020004,2014,72,147,155,1,2014,1,1,0,0,80.0,6.0,3.0,0.0,0.0,2017-06-22 12:34:58,,
311809169489998,219013875020004,2014,72,147,155,3,2014,1,1,0,0,90.0,6.0,2.0,0.0,0.0,2017-06-22 12:34:58,,
311809170489998,219013875020004,2014,72,147,155,4,2014,1,1,1,10,30.0,3.0,2.0,2.0,2.0,2017-06-22 12:34:58,,
311808434489998,219013816020004,2014,72,147,213,1,2014,0,0,0,0,30.0,0.0,0.0,0.0,0.0,2017-06-22 12:34:58,,
311808435489998,219013816020004,2014,72,147,213,2,2014,0,0,90,1,1.0,0.0,0.0,0.2,0.2,2017-06-22 12:34:58,,
311808436489998,219013816020004,2014,72,147,213,3,2014,10,1,70,40,80.0,3.0,2.0,3.0,3.0,2017-06-22 12:34:58,,
311808437489998,219013816020004,2014,72,147,213,4,2014,1,0,40,20,80.0,7.0,0.0,2.0,2.0,2017-06-22 12:34:58,,
311807664489998,219013692020004,2014,72,147,253,1,2014,50,20,0,0,90.0,14.0,8.0,0.0,0.0,2017-06-22 12:34:58,,
311807665489998,219013692020004,2014,72,147,253,2,2014,40,1,1,1,99.0,15.0,4.0,1.5,0.8,2017-06-22 12:34:58,,
311807666489998,219013692020004,2014,72,147,253,3,2014,60,1,1,0,90.0,19.0,4.0,0.6,0.0,2017-06-22 12:34:58,,
311807667489998,219013692020004,2014,72,147,253,4,2014,30,10,1,0,90.0,13.0,8.0,1.5,0.0,2017-06-22 12:34:58,,
