CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
313424718489998,249604498010854,250126688010854,250126799010854,250127196010854,2008,72,97,89,2,CODO,1,CODO,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424719489998,249604498010854,250126688010854,250126799010854,250127209010854,2008,72,97,89,2,COMI,1,COMI,6.0,4.0,6.0,0.01,1,0,0,,,2015-03-20 16:01:34,
313424721489998,249604498010854,250126688010854,250126799010854,250127211010854,2008,72,97,89,2,CRDI8,1,CRDI8,6.0,6.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424723489998,249604498010854,250126688010854,250126799010854,250127193010854,2008,72,97,89,2,CRLU2,1,CRLU2,15.0,15.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424726489998,249604498010854,250126688010854,250126799010854,250127218010854,2008,72,97,89,2,EUFO3,1,EUFO3,1.0,1.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313424731489998,249604498010854,250126688010854,250126799010854,250127195010854,2008,72,97,89,2,METO3,1,METO3,3.0,1.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424735489998,249604498010854,250126688010854,250126799010854,250127204010854,2008,72,97,89,2,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424736489998,249604498010854,250126688010854,250126799010854,250127219010854,2008,72,97,89,2,PASPA2,1,PASPA2,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424737489998,249604498010854,250126688010854,250126799010854,250127215010854,2008,72,97,89,2,PHEP,1,PHEP,9.0,9.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424739489998,249604498010854,250126688010854,250126799010854,250127202010854,2008,72,97,89,2,PLOB2,1,PLOB2,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424741489998,249604498010854,250126688010854,250126799010854,250127205010854,2008,72,97,89,2,PSMO3,1,PSMO3,1.0,1.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313424743489998,249604498010854,250126688010854,250126799010854,250127217010854,2008,72,97,89,2,PSNE,1,PSNE,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424745489998,249604498010854,250126688010854,250126799010854,250127200010854,2008,72,97,89,2,RAAC,1,RAAC,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424746489998,249604498010854,250126688010854,250126799010854,250127210010854,2008,72,97,89,2,REUN,1,REUN,2.0,2.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424750489998,249604498010854,250126688010854,250126799010854,250127194010854,2008,72,97,89,2,TAHE,1,TAHE,4.0,2.0,4.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424752489998,249604498010854,250126688010854,250126799010854,250127206010854,2008,72,97,89,2,TIRE,1,TIRE,1.0,1.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424754489998,249604498010854,250126688010854,250126799010854,250127208010854,2008,72,97,89,2,TIUT,1,TIUT,2.0,2.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424712489998,249604498010854,250126688010854,250126801010854,250127199010854,2008,72,97,89,4,ANAC4,1,ANAC4,2.0,2.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424713489998,249604498010854,250126688010854,250126801010854,250127216010854,2008,72,97,89,4,BOSU2,1,BOSU2,2.0,0.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424715489998,249604498010854,250126688010854,250126801010854,250127201010854,2008,72,97,89,4,BUSI,1,BUSI,2.0,0.01,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424717489998,249604498010854,250126688010854,250126801010854,250127203010854,2008,72,97,89,4,CHNI2,1,CHNI2,8.0,8.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424720489998,249604498010854,250126688010854,250126801010854,250127209010854,2008,72,97,89,4,COMI,1,COMI,3.0,0.0,3.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424734489998,249604498010854,250126688010854,250126801010854,250127220010854,2008,72,97,89,4,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424722489998,249604498010854,250126688010854,250126801010854,250127211010854,2008,72,97,89,4,CRDI8,1,CRDI8,5.0,5.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424724489998,249604498010854,250126688010854,250126801010854,250127193010854,2008,72,97,89,4,CRLU2,1,CRLU2,40.0,40.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424725489998,249604498010854,250126688010854,250126801010854,250127222010854,2008,72,97,89,4,CRRH,1,CRRH,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424727489998,249604498010854,250126688010854,250126801010854,250127218010854,2008,72,97,89,4,EUFO3,1,EUFO3,6.0,6.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424728489998,249604498010854,250126688010854,250126801010854,250127197010854,2008,72,97,89,4,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424729489998,249604498010854,250126688010854,250126801010854,250127212010854,2008,72,97,89,4,HYTR,1,HYTR,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424730489998,249604498010854,250126688010854,250126801010854,250127207010854,2008,72,97,89,4,KRFE,1,KRFE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424732489998,249604498010854,250126688010854,250126801010854,250127195010854,2008,72,97,89,4,METO3,1,METO3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424733489998,249604498010854,250126688010854,250126801010854,250127198010854,2008,72,97,89,4,MYFR,1,MYFR,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424738489998,249604498010854,250126688010854,250126801010854,250127215010854,2008,72,97,89,4,PHEP,1,PHEP,30.0,30.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424740489998,249604498010854,250126688010854,250126801010854,250127202010854,2008,72,97,89,4,PLOB2,1,PLOB2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424742489998,249604498010854,250126688010854,250126801010854,250127205010854,2008,72,97,89,4,PSMO3,1,PSMO3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424744489998,249604498010854,250126688010854,250126801010854,250127217010854,2008,72,97,89,4,PSNE,1,PSNE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424747489998,249604498010854,250126688010854,250126801010854,250127210010854,2008,72,97,89,4,REUN,1,REUN,2.0,2.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424748489998,249604498010854,250126688010854,250126801010854,250127221010854,2008,72,97,89,4,SEUT2,1,SEUT2,4.0,4.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:34,
313424749489998,249604498010854,250126688010854,250126801010854,250127214010854,2008,72,97,89,4,STEM3,1,STEM3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424751489998,249604498010854,250126688010854,250126801010854,250127194010854,2008,72,97,89,4,TAHE,1,TAHE,4.0,3.0,4.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424753489998,249604498010854,250126688010854,250126801010854,250127206010854,2008,72,97,89,4,TIRE,1,TIRE,4.0,4.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424755489998,249604498010854,250126688010854,250126801010854,250127208010854,2008,72,97,89,4,TIUT,1,TIUT,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424756489998,249604498010854,250126688010854,250126801010854,250127213010854,2008,72,97,89,4,ZITA,1,ZITA,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425077489998,249604508010854,250126696010854,250126735010854,250127454010854,2008,72,97,90,2,ANAC4,1,ANAC4,10.0,10.0,1.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313425080489998,249604508010854,250126696010854,250126735010854,250127459010854,2008,72,97,90,2,BUSI,1,BUSI,10.0,1.0,2.0,10.0,0,0,0,,,2015-03-20 16:01:35,
313425082489998,249604508010854,250126696010854,250126735010854,250127458010854,2008,72,97,90,2,CEVI2,1,CEVI2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425084489998,249604508010854,250126696010854,250126735010854,250127467010854,2008,72,97,90,2,CHNI2,1,CHNI2,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425086489998,249604508010854,250126696010854,250126735010854,250127457010854,2008,72,97,90,2,CODO,1,CODO,1.0,1.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425088489998,249604508010854,250126696010854,250126735010854,250127453010854,2008,72,97,90,2,COMI,1,COMI,25.0,10.0,20.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425100489998,249604508010854,250126696010854,250126735010854,250127460010854,2008,72,97,90,2,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425091489998,249604508010854,250126696010854,250126735010854,250127456010854,2008,72,97,90,2,CRDI8,1,CRDI8,6.0,6.0,1.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425093489998,249604508010854,250126696010854,250126735010854,250127455010854,2008,72,97,90,2,CRLU2,1,CRLU2,18.0,18.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425096489998,249604508010854,250126696010854,250126735010854,250127473010854,2008,72,97,90,2,EUPE8,1,EUPE8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425097489998,249604508010854,250126696010854,250126735010854,250127470010854,2008,72,97,90,2,GADU2,1,GADU2,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425099489998,249604508010854,250126696010854,250126735010854,250127471010854,2008,72,97,90,2,MYFR,1,MYFR,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425103489998,249604508010854,250126696010854,250126735010854,250127463010854,2008,72,97,90,2,PIAL3,1,PIAL3,5.0,5.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425105489998,249604508010854,250126696010854,250126735010854,250127464010854,2008,72,97,90,2,PLOB2,1,PLOB2,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425107489998,249604508010854,250126696010854,250126735010854,250127462010854,2008,72,97,90,2,PSMO3,1,PSMO3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425109489998,249604508010854,250126696010854,250126735010854,250127469010854,2008,72,97,90,2,REUN,1,REUN,10.0,10.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425111489998,249604508010854,250126696010854,250126735010854,250127466010854,2008,72,97,90,2,SEUT2,1,SEUT2,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425113489998,249604508010854,250126696010854,250126735010854,250127472010854,2008,72,97,90,2,STEM3,1,STEM3,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:35,
313425114489998,249604508010854,250126696010854,250126735010854,250127461010854,2008,72,97,90,2,TAHE,1,TAHE,3.0,2.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425116489998,249604508010854,250126696010854,250126735010854,250127465010854,2008,72,97,90,2,TIRE,1,TIRE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425118489998,249604508010854,250126696010854,250126735010854,250127468010854,2008,72,97,90,2,TIUT,1,TIUT,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425078489998,249604508010854,250126696010854,250126737010854,250127454010854,2008,72,97,90,4,ANAC4,1,ANAC4,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425079489998,249604508010854,250126696010854,250126737010854,250127476010854,2008,72,97,90,4,BOSU2,1,BOSU2,5.0,1.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425081489998,249604508010854,250126696010854,250126737010854,250127459010854,2008,72,97,90,4,BUSI,1,BUSI,2.0,0.01,2.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425083489998,249604508010854,250126696010854,250126737010854,250127458010854,2008,72,97,90,4,CEVI2,1,CEVI2,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425085489998,249604508010854,250126696010854,250126737010854,250127467010854,2008,72,97,90,4,CHNI2,1,CHNI2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425087489998,249604508010854,250126696010854,250126737010854,250127457010854,2008,72,97,90,4,CODO,1,CODO,1.0,0.01,1.0,0.0,1,0,1,,,2015-03-20 16:01:35,
313425089489998,249604508010854,250126696010854,250126737010854,250127453010854,2008,72,97,90,4,COMI,1,COMI,25.0,20.0,10.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425101489998,249604508010854,250126696010854,250126737010854,250127460010854,2008,72,97,90,4,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425090489998,249604508010854,250126696010854,250126737010854,250127474010854,2008,72,97,90,4,CRBE4,1,CRBE4,3.0,3.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425092489998,249604508010854,250126696010854,250126737010854,250127456010854,2008,72,97,90,4,CRDI8,1,CRDI8,15.0,14.0,3.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425094489998,249604508010854,250126696010854,250126737010854,250127455010854,2008,72,97,90,4,CRLU2,1,CRLU2,25.0,25.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425095489998,249604508010854,250126696010854,250126737010854,250127477010854,2008,72,97,90,4,EUFO3,1,EUFO3,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425098489998,249604508010854,250126696010854,250126737010854,250127470010854,2008,72,97,90,4,GADU2,1,GADU2,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425102489998,249604508010854,250126696010854,250126737010854,250127475010854,2008,72,97,90,4,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425104489998,249604508010854,250126696010854,250126737010854,250127463010854,2008,72,97,90,4,PIAL3,1,PIAL3,5.0,1.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425106489998,249604508010854,250126696010854,250126737010854,250127464010854,2008,72,97,90,4,PLOB2,1,PLOB2,1.0,1.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425108489998,249604508010854,250126696010854,250126737010854,250127462010854,2008,72,97,90,4,PSMO3,1,PSMO3,1.0,0.0,1.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425110489998,249604508010854,250126696010854,250126737010854,250127469010854,2008,72,97,90,4,REUN,1,REUN,1.0,1.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425112489998,249604508010854,250126696010854,250126737010854,250127466010854,2008,72,97,90,4,SEUT2,1,SEUT2,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425115489998,249604508010854,250126696010854,250126737010854,250127461010854,2008,72,97,90,4,TAHE,1,TAHE,5.0,2.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425117489998,249604508010854,250126696010854,250126737010854,250127465010854,2008,72,97,90,4,TIRE,1,TIRE,1.0,1.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425119489998,249604508010854,250126696010854,250126737010854,250127468010854,2008,72,97,90,4,TIUT,1,TIUT,0.01,0.01,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425029489998,249604507010854,250126695010854,250126731010854,250127429010854,2008,72,97,92,2,ANAC4,1,ANAC4,17.0,16.0,3.0,0.0,1,1,0,,,2015-03-20 16:01:34,
313425031489998,249604507010854,250126695010854,250126731010854,250127444010854,2008,72,97,92,2,BUSI,1,BUSI,3.0,0.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425033489998,249604507010854,250126695010854,250126731010854,250127442010854,2008,72,97,92,2,CHLI5,1,CHLI5,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425035489998,249604507010854,250126695010854,250126731010854,250127452010854,2008,72,97,92,2,CODI8,1,CODI8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425038489998,249604507010854,250126695010854,250126731010854,250127435010854,2008,72,97,92,2,COHI3,1,COHI3,1.0,1.0,0.01,0.0,1,1,0,,,2015-03-20 16:01:34,
313425040489998,249604507010854,250126695010854,250126731010854,250127430010854,2008,72,97,92,2,COMI,1,COMI,10.0,10.0,7.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313425042489998,249604507010854,250126695010854,250126731010854,250127441010854,2008,72,97,92,2,CRBE4,1,CRBE4,3.0,3.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313425044489998,249604507010854,250126695010854,250126731010854,250127428010854,2008,72,97,92,2,CRDI8,1,CRDI8,4.0,4.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313425046489998,249604507010854,250126695010854,250126731010854,250127427010854,2008,72,97,92,2,CRLU2,1,CRLU2,40.0,40.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313425048489998,249604507010854,250126695010854,250126731010854,250127443010854,2008,72,97,92,2,DOHA2,1,DOHA2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425050489998,249604507010854,250126695010854,250126731010854,250127431010854,2008,72,97,92,2,EUPE8,1,EUPE8,5.0,5.0,0.01,0.0,1,0,0,,,2015-03-20 16:01:34,
313425053489998,249604507010854,250126695010854,250126731010854,250127439010854,2008,72,97,92,2,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313425055489998,249604507010854,250126695010854,250126731010854,250127436010854,2008,72,97,92,2,PLOB2,1,PLOB2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425057489998,249604507010854,250126695010854,250126731010854,250127440010854,2008,72,97,92,2,PSMO3,1,PSMO3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425059489998,249604507010854,250126695010854,250126731010854,250127437010854,2008,72,97,92,2,REUN,1,REUN,14.0,7.0,10.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425061489998,249604507010854,250126695010854,250126731010854,250127432010854,2008,72,97,92,2,RHRE3,1,RHRE3,0.01,0.01,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313425063489998,249604507010854,250126695010854,250126731010854,250127433010854,2008,72,97,92,2,SEUT2,1,SEUT2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313425065489998,249604507010854,250126695010854,250126731010854,250127438010854,2008,72,97,92,2,STEM3,1,STEM3,1.0,1.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313425068489998,249604507010854,250126695010854,250126731010854,250127448010854,2008,72,97,92,2,TABEB,1,TABEB,3.0,3.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313425070489998,249604507010854,250126695010854,250126731010854,250127447010854,2008,72,97,92,2,TAHE,1,TAHE,3.0,0.01,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425072489998,249604507010854,250126695010854,250126731010854,250127434010854,2008,72,97,92,2,TIRE,1,TIRE,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313425074489998,249604507010854,250126695010854,250126731010854,250127445010854,2008,72,97,92,2,TIUT,1,TIUT,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313425076489998,249604507010854,250126695010854,250126731010854,250127446010854,2008,72,97,92,2,VITIS,1,VITIS,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313425030489998,249604507010854,250126695010854,250126733010854,250127429010854,2008,72,97,92,4,ANAC4,1,ANAC4,7.0,7.0,1.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313425032489998,249604507010854,250126695010854,250126733010854,250127444010854,2008,72,97,92,4,BUSI,1,BUSI,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425034489998,249604507010854,250126695010854,250126733010854,250127442010854,2008,72,97,92,4,CHLI5,1,CHLI5,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425036489998,249604507010854,250126695010854,250126733010854,250127452010854,2008,72,97,92,4,CODI8,1,CODI8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425037489998,249604507010854,250126695010854,250126733010854,250127449010854,2008,72,97,92,4,CODO,1,CODO,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425039489998,249604507010854,250126695010854,250126733010854,250127435010854,2008,72,97,92,4,COHI3,1,COHI3,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313425041489998,249604507010854,250126695010854,250126733010854,250127430010854,2008,72,97,92,4,COMI,1,COMI,17.0,6.0,12.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313425043489998,249604507010854,250126695010854,250126733010854,250127441010854,2008,72,97,92,4,CRBE4,1,CRBE4,1.0,1.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313425045489998,249604507010854,250126695010854,250126733010854,250127428010854,2008,72,97,92,4,CRDI8,1,CRDI8,3.0,3.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313425047489998,249604507010854,250126695010854,250126733010854,250127427010854,2008,72,97,92,4,CRLU2,1,CRLU2,45.0,45.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313425049489998,249604507010854,250126695010854,250126733010854,250127443010854,2008,72,97,92,4,DOHA2,1,DOHA2,20.0,1.0,20.0,0.01,0,0,0,,,2015-03-20 16:01:34,
313425051489998,249604507010854,250126695010854,250126733010854,250127431010854,2008,72,97,92,4,EUPE8,1,EUPE8,1.0,1.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313425052489998,249604507010854,250126695010854,250126733010854,250127451010854,2008,72,97,92,4,MYFR,1,MYFR,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425054489998,249604507010854,250126695010854,250126733010854,250127439010854,2008,72,97,92,4,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425056489998,249604507010854,250126695010854,250126733010854,250127436010854,2008,72,97,92,4,PLOB2,1,PLOB2,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425058489998,249604507010854,250126695010854,250126733010854,250127440010854,2008,72,97,92,4,PSMO3,1,PSMO3,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313425060489998,249604507010854,250126695010854,250126733010854,250127437010854,2008,72,97,92,4,REUN,1,REUN,10.0,10.0,0.01,0.0,0,1,0,,,2015-03-20 16:01:34,
313425062489998,249604507010854,250126695010854,250126733010854,250127432010854,2008,72,97,92,4,RHRE3,1,RHRE3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425064489998,249604507010854,250126695010854,250126733010854,250127433010854,2008,72,97,92,4,SEUT2,1,SEUT2,1.0,1.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313425066489998,249604507010854,250126695010854,250126733010854,250127438010854,2008,72,97,92,4,STEM3,1,STEM3,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313425067489998,249604507010854,250126695010854,250126733010854,250127450010854,2008,72,97,92,4,STIGM,1,STIGM,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425069489998,249604507010854,250126695010854,250126733010854,250127448010854,2008,72,97,92,4,TABEB,1,TABEB,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425071489998,249604507010854,250126695010854,250126733010854,250127447010854,2008,72,97,92,4,TAHE,1,TAHE,2.0,2.0,0.01,0.0,0,0,1,,,2015-03-20 16:01:34,
313425073489998,249604507010854,250126695010854,250126733010854,250127434010854,2008,72,97,92,4,TIRE,1,TIRE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425075489998,249604507010854,250126695010854,250126733010854,250127445010854,2008,72,97,92,4,TIUT,1,TIUT,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424481489998,249604493010854,250126683010854,250126779010854,250127058010854,2008,72,97,93,2,ANAC4,1,ANAC4,12.0,12.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424483489998,249604493010854,250126683010854,250126779010854,250127052010854,2008,72,97,93,2,BUSI,1,BUSI,0.01,0.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424485489998,249604493010854,250126683010854,250126779010854,250127057010854,2008,72,97,93,2,CHNI2,1,CHNI2,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424489489998,249604493010854,250126683010854,250126779010854,250127053010854,2008,72,97,93,2,COMI,1,COMI,6.0,5.0,6.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424502489998,249604493010854,250126683010854,250126779010854,250127071010854,2008,72,97,93,2,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424492489998,249604493010854,250126683010854,250126779010854,250127050010854,2008,72,97,93,2,CRLU2,1,CRLU2,45.0,45.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424495489998,249604493010854,250126683010854,250126779010854,250127059010854,2008,72,97,93,2,EUFO3,1,EUFO3,13.0,13.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
