CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,CREATED_DATE,MODIFIED_DATE,MICRCOND_PROP,SUBPCOND_PROP,MACRCOND_PROP,NONFR_INCL_PCT_SUBP,NONFR_INCL_PCT_MACRO,CYCLE,SUBCYCLE
6239299020004,249604009010854,2003,72,1,93,6,4,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239312020004,249604013010854,2003,72,1,93,7,1,1,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239313020004,249604013010854,2003,72,1,93,7,2,2,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239314020004,249604013010854,2003,72,1,93,7,3,2,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239315020004,249604013010854,2003,72,1,93,7,4,1,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239308020004,249604012010854,2003,72,1,93,8,1,1,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239309020004,249604012010854,2003,72,1,93,8,2,1,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239310020004,249604012010854,2003,72,1,93,8,3,1,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239311020004,249604012010854,2003,72,1,93,8,4,1,2011-09-29 11:13:38,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239300020004,249604010010854,2003,72,1,93,9,1,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239301020004,249604010010854,2003,72,1,93,9,2,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239302020004,249604010010854,2003,72,1,93,9,3,2,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239303020004,249604010010854,2003,72,1,93,9,4,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239292020004,249604008010854,2003,72,1,93,10,1,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239293020004,249604008010854,2003,72,1,93,10,2,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239294020004,249604008010854,2003,72,1,93,10,3,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239295020004,249604008010854,2003,72,1,93,10,4,1,2011-09-29 11:13:37,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239316020004,249604014010854,2003,72,1,95,1,1,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239317020004,249604014010854,2003,72,1,95,1,2,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239318020004,249604014010854,2003,72,1,95,1,3,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239319020004,249604014010854,2003,72,1,95,1,4,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240042020004,254335897010854,2003,72,1,95,2,1,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6240043020004,254335897010854,2003,72,1,95,2,2,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6240044020004,254335897010854,2003,72,1,95,2,3,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6240045020004,254335897010854,2003,72,1,95,2,4,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6240046020004,254335898010854,2003,72,1,95,3,1,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239320020004,249604015010854,2003,72,1,97,121,1,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240047020004,254335898010854,2003,72,1,95,3,2,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6240048020004,254335898010854,2003,72,1,95,3,3,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6240049020004,254335898010854,2003,72,1,95,3,4,1,2011-09-29 11:13:58,2024-12-18 09:09:58,1.0,1.0,,,,3,3
6239321020004,249604015010854,2003,72,1,97,121,2,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239322020004,249604015010854,2003,72,1,97,121,3,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239323020004,249604015010854,2003,72,1,97,121,4,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239328020004,249604017010854,2003,72,1,97,130,1,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239329020004,249604017010854,2003,72,1,97,130,2,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239330020004,249604017010854,2003,72,1,97,130,3,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239331020004,249604017010854,2003,72,1,97,130,4,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240050020004,254335899010854,2003,72,1,97,137,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240051020004,254335899010854,2003,72,1,97,137,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240052020004,254335899010854,2003,72,1,97,137,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240053020004,254335899010854,2003,72,1,97,137,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240054020004,254335900010854,2003,72,1,97,156,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240055020004,254335900010854,2003,72,1,97,156,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240056020004,254335900010854,2003,72,1,97,156,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240057020004,254335900010854,2003,72,1,97,156,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240058020004,254335901010854,2003,72,1,97,190,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240059020004,254335901010854,2003,72,1,97,190,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240060020004,254335901010854,2003,72,1,97,190,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240061020004,254335901010854,2003,72,1,97,190,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239324020004,249604016010854,2003,72,1,97,203,1,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239325020004,249604016010854,2003,72,1,97,203,2,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239326020004,249604016010854,2003,72,1,97,203,3,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239327020004,249604016010854,2003,72,1,97,203,4,1,2011-09-29 11:13:38,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239332020004,249604018010854,2003,72,1,99,4,1,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239333020004,249604018010854,2003,72,1,99,4,2,2,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239334020004,249604018010854,2003,72,1,99,4,3,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239335020004,249604018010854,2003,72,1,99,4,4,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239336020004,249604019010854,2003,72,1,99,6,1,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239337020004,249604019010854,2003,72,1,99,6,2,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239338020004,249604019010854,2003,72,1,99,6,3,2,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239339020004,249604019010854,2003,72,1,99,6,4,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239345020004,249604021010854,2003,72,1,101,1,1,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239346020004,249604021010854,2003,72,1,101,1,2,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239347020004,249604021010854,2003,72,1,101,1,3,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239348020004,249604021010854,2003,72,1,101,1,4,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239340020004,249604020010854,2003,72,1,101,4,1,1,2011-09-29 11:13:39,2024-12-18 09:09:57,0.0,0.549897,,,,3,3
6239341020004,249604020010854,2003,72,1,101,4,1,2,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,0.450103,,,,3,3
6239342020004,249604020010854,2003,72,1,101,4,2,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239343020004,249604020010854,2003,72,1,101,4,3,2,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239344020004,249604020010854,2003,72,1,101,4,4,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240066020004,254336064010854,2003,72,1,103,7,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240067020004,254336064010854,2003,72,1,103,7,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240068020004,254336064010854,2003,72,1,103,7,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240069020004,254336064010854,2003,72,1,103,7,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239353020004,249604023010854,2003,72,1,103,9,1,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239354020004,249604023010854,2003,72,1,103,9,2,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239355020004,249604023010854,2003,72,1,103,9,3,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239356020004,249604023010854,2003,72,1,103,9,4,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239349020004,249604022010854,2003,72,1,103,10,1,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239350020004,249604022010854,2003,72,1,103,10,2,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239351020004,249604022010854,2003,72,1,103,10,3,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239352020004,249604022010854,2003,72,1,103,10,4,1,2011-09-29 11:13:39,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240062020004,254336063010854,2003,72,1,103,11,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240063020004,254336063010854,2003,72,1,103,11,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239362020004,249604025010854,2003,72,1,107,2,2,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240064020004,254336063010854,2003,72,1,103,11,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240065020004,254336063010854,2003,72,1,103,11,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239361020004,249604025010854,2003,72,1,107,2,1,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239363020004,249604025010854,2003,72,1,107,2,3,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239364020004,249604025010854,2003,72,1,107,2,4,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239357020004,249604024010854,2003,72,1,107,7,1,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239358020004,249604024010854,2003,72,1,107,7,2,2,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239359020004,249604024010854,2003,72,1,107,7,3,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239360020004,249604024010854,2003,72,1,107,7,4,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239369020004,249604027010854,2003,72,1,109,3,1,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239370020004,249604027010854,2003,72,1,109,3,2,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239371020004,249604027010854,2003,72,1,109,3,3,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239372020004,249604027010854,2003,72,1,109,3,4,2,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239377020004,249604029010854,2003,72,1,109,4,1,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239378020004,249604029010854,2003,72,1,109,4,2,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239379020004,249604029010854,2003,72,1,109,4,3,2,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239380020004,249604029010854,2003,72,1,109,4,4,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239365020004,249604026010854,2003,72,1,109,6,1,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239366020004,249604026010854,2003,72,1,109,6,2,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239367020004,249604026010854,2003,72,1,109,6,3,2,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239368020004,249604026010854,2003,72,1,109,6,4,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240074020004,254336066010854,2003,72,1,109,7,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240075020004,254336066010854,2003,72,1,109,7,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240076020004,254336066010854,2003,72,1,109,7,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240077020004,254336066010854,2003,72,1,109,7,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239373020004,249604028010854,2003,72,1,109,8,1,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239374020004,249604028010854,2003,72,1,109,8,2,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239375020004,249604028010854,2003,72,1,109,8,3,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239376020004,249604028010854,2003,72,1,109,8,4,1,2011-09-29 11:13:40,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239381020004,249604030010854,2003,72,1,109,9,1,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239382020004,249604030010854,2003,72,1,109,9,2,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239383020004,249604030010854,2003,72,1,109,9,3,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239384020004,249604030010854,2003,72,1,109,9,4,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240070020004,254336065010854,2003,72,1,109,10,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240071020004,254336065010854,2003,72,1,109,10,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240072020004,254336065010854,2003,72,1,109,10,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240073020004,254336065010854,2003,72,1,109,10,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239385020004,249604031010854,2003,72,1,111,1,1,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239386020004,249604031010854,2003,72,1,111,1,2,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239387020004,249604031010854,2003,72,1,111,1,3,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239388020004,249604031010854,2003,72,1,111,1,4,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239389020004,249604032010854,2003,72,1,111,2,1,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239390020004,249604032010854,2003,72,1,111,2,2,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239391020004,249604032010854,2003,72,1,111,2,3,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239392020004,249604032010854,2003,72,1,111,2,4,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240086020004,254336069010854,2003,72,1,111,4,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240087020004,254336069010854,2003,72,1,111,4,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240088020004,254336069010854,2003,72,1,111,4,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240089020004,254336069010854,2003,72,1,111,4,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240078020004,254336067010854,2003,72,1,111,5,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240079020004,254336067010854,2003,72,1,111,5,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240080020004,254336067010854,2003,72,1,111,5,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240081020004,254336067010854,2003,72,1,111,5,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239393020004,249604033010854,2003,72,1,111,7,1,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239394020004,249604033010854,2003,72,1,111,7,2,2,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239395020004,249604033010854,2003,72,1,111,7,3,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239396020004,249604033010854,2003,72,1,111,7,4,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240082020004,254336068010854,2003,72,1,111,10,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240083020004,254336068010854,2003,72,1,111,10,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240084020004,254336068010854,2003,72,1,111,10,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240085020004,254336068010854,2003,72,1,111,10,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239397020004,249604034010854,2003,72,1,113,1,1,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239398020004,249604034010854,2003,72,1,113,1,2,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239399020004,249604034010854,2003,72,1,113,1,3,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239400020004,249604034010854,2003,72,1,113,1,4,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239405020004,249604036010854,2003,72,1,113,2,1,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239406020004,249604036010854,2003,72,1,113,2,2,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239402020004,249604035010854,2003,72,1,113,13,2,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239407020004,249604036010854,2003,72,1,113,2,3,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239408020004,249604036010854,2003,72,1,113,2,4,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239401020004,249604035010854,2003,72,1,113,13,1,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239403020004,249604035010854,2003,72,1,113,13,3,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239404020004,249604035010854,2003,72,1,113,13,4,1,2011-09-29 11:13:41,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240090020004,254336070010854,2003,72,1,113,16,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240091020004,254336070010854,2003,72,1,113,16,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240092020004,254336070010854,2003,72,1,113,16,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240093020004,254336070010854,2003,72,1,113,16,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240094020004,254336072010854,2003,72,1,113,19,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240095020004,254336072010854,2003,72,1,113,19,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240096020004,254336072010854,2003,72,1,113,19,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240097020004,254336072010854,2003,72,1,113,19,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240098020004,254336074010854,2003,72,1,113,21,1,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240099020004,254336074010854,2003,72,1,113,21,2,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240100020004,254336074010854,2003,72,1,113,21,3,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240101020004,254336074010854,2003,72,1,113,21,4,1,2011-09-29 11:13:58,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240102020004,254336076010854,2003,72,1,113,22,1,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240103020004,254336076010854,2003,72,1,113,22,2,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240104020004,254336076010854,2003,72,1,113,22,3,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240105020004,254336076010854,2003,72,1,113,22,4,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239409020004,249604037010854,2003,72,1,115,1,1,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,0.668246,,,,3,3
6239410020004,249604037010854,2003,72,1,115,1,1,2,2011-09-29 11:13:42,2024-12-18 09:09:57,0.0,0.331754,,,,3,3
6239411020004,249604037010854,2003,72,1,115,1,2,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,0.993549,,,,3,3
6239412020004,249604037010854,2003,72,1,115,1,2,2,2011-09-29 11:13:42,2024-12-18 09:09:57,0.0,0.006451,,,,3,3
6239413020004,249604037010854,2003,72,1,115,1,3,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239414020004,249604037010854,2003,72,1,115,1,4,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239415020004,249604038010854,2003,72,1,115,4,1,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239416020004,249604038010854,2003,72,1,115,4,2,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,0.826174,,,,3,3
6239417020004,249604038010854,2003,72,1,115,4,2,2,2011-09-29 11:13:42,2024-12-18 09:09:57,0.0,0.173826,,,,3,3
6239418020004,249604038010854,2003,72,1,115,4,3,1,2011-09-29 11:13:42,2024-12-18 09:09:57,0.774329,0.824799,,,,3,3
6239419020004,249604038010854,2003,72,1,115,4,3,3,2011-09-29 11:13:42,2024-12-18 09:09:57,0.225671,0.175201,,,,3,3
6239420020004,249604038010854,2003,72,1,115,4,4,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239425020004,249604040010854,2003,72,1,117,1,1,1,2011-09-29 11:13:42,2024-12-18 09:09:57,0.0,0.544372,,,,3,3
6239426020004,249604040010854,2003,72,1,117,1,1,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,0.455628,,,,3,3
6239427020004,249604040010854,2003,72,1,117,1,2,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239428020004,249604040010854,2003,72,1,117,1,3,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239429020004,249604040010854,2003,72,1,117,1,4,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239421020004,249604039010854,2003,72,1,117,3,1,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239422020004,249604039010854,2003,72,1,117,3,2,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239423020004,249604039010854,2003,72,1,117,3,3,2,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6239424020004,249604039010854,2003,72,1,117,3,4,1,2011-09-29 11:13:42,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240106020004,254336080010854,2003,72,1,117,5,1,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240107020004,254336080010854,2003,72,1,117,5,2,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240108020004,254336080010854,2003,72,1,117,5,3,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240109020004,254336080010854,2003,72,1,117,5,4,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240110020004,254336081010854,2003,72,1,117,6,1,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240111020004,254336081010854,2003,72,1,117,6,2,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240112020004,254336081010854,2003,72,1,117,6,3,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
6240113020004,254336081010854,2003,72,1,117,6,4,1,2011-09-29 11:13:59,2024-12-18 09:09:57,1.0,1.0,,,,3,3
