CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
249604272010854,115221423010478,13163790010478,249604046010854,2006,72,1,125,12,2,,2006,7,20,3.2,2,1,,,18.060994,-67.072199,430,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604274010854,115221423010478,13163791010478,249603870010854,2006,72,1,127,5,2,,2006,2,23,4.1,2,1,,,18.358676,-66.073215,260,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604275010854,115221423010478,13163791010478,249603636010854,2006,72,1,127,6,2,,2006,2,23,4.9,2,1,,,18.45028,-66.075443,0,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604277010854,115221423010478,13163792010478,249603637010854,2006,72,1,129,5,1,,2006,6,26,5.2,2,1,3,0,18.149515,-65.993641,940,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604276010854,115221423010478,13163792010478,249604052010854,2006,72,1,129,6,1,,2006,5,24,3.1,2,1,4,0,18.121285,-65.991529,670,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604280010854,115221423010478,13163793010478,249603639010854,2006,72,1,131,2,1,,2006,8,31,5.2,2,1,3,0,18.34526,-66.928278,1010,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604278010854,115221423010478,13163793010478,249603638010854,2006,72,1,131,3,2,,2006,9,5,5.2,2,1,,,18.342678,-67.040482,160,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604279010854,115221423010478,13163793010478,249604054010854,2006,72,1,131,4,2,,2006,9,5,3.4,2,1,,,18.308096,-67.041827,520,2,2,1,1,3.0,,1,2011-09-29 11:17:02,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604281010854,115221423010478,13163793010478,249603878010854,2006,72,1,131,5,1,,2006,9,7,4.3,2,1,2,0,18.346471,-66.903037,910,2,2,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604282010854,115221423010478,13163794010478,249603880010854,2006,72,1,133,2,1,,2006,4,18,4.1,2,1,1,0,17.966422,-66.431279,0,2,2,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604283010854,115221423010478,13163794010478,249603640010854,2006,72,1,133,6,2,,2006,4,10,5.1,2,1,,,18.011434,-66.418146,120,2,2,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604284010854,115221423010478,13163795010478,249603641010854,2006,72,1,135,1,1,,2006,2,16,4.9,2,1,1,0,18.368449,-66.271064,380,2,2,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,2,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604285010854,115221423010478,13163796010478,249604058010854,2006,72,1,137,1,2,,2006,2,23,3.1,2,1,,,18.449175,-66.176063,10,2,2,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604286010854,115221423010478,13163797010478,249603643010854,2006,72,1,139,1,1,,2006,2,15,4.8,2,1,2,3,18.3106,-66.017404,130,2,2,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,2,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604289010854,115221423010478,13163798010478,249604063010854,2006,72,1,141,2,1,,2006,11,6,3.7,2,1,4,0,18.312729,-66.610663,600,2,2,1,1,3.0,,1,2011-09-29 11:17:04,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604287010854,115221423010478,13163798010478,249603644010854,2006,72,1,141,3,2,,2006,11,2,5.4,2,1,,,18.234193,-66.702177,1320,2,2,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604288010854,115221423010478,13163798010478,249603893010854,2006,72,1,141,11,3,2,2006,11,8,,1,1,,,18.313891,-66.671703,290,,,1,1,3.0,,1,2011-09-29 11:17:03,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604290010854,115221423010478,13163798010478,249604065010854,2006,72,1,141,14,1,,2006,10,7,3.5,2,1,4,0,18.260158,-66.787786,1580,2,2,1,1,3.0,,1,2011-09-29 11:17:04,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604291010854,115221423010478,13163799010478,249603648010854,2006,72,1,143,1,1,,2006,2,27,4.9,2,1,6,0,18.373015,-66.32012,560,2,2,1,1,3.0,,1,2011-09-29 11:17:04,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604292010854,115221423010478,13163800010478,249604067010854,2006,72,1,145,8,1,,2006,2,28,3.1,2,1,2,1,18.454295,-66.415532,110,2,2,1,1,3.0,,1,2011-09-29 11:17:04,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604294010854,115221423010478,13163802010478,249603652010854,2006,72,1,149,1,2,,2006,3,27,5.0,2,1,,,18.120523,-66.503808,460,2,2,1,1,3.0,,1,2011-09-29 11:17:04,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604293010854,115221423010478,13163802010478,249604070010854,2006,72,1,149,4,1,,2006,3,21,2.9,2,1,5,0,18.094551,-66.447002,930,2,2,1,1,3.0,,1,2011-09-29 11:17:04,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604295010854,115221423010478,13163803010478,249604073010854,2006,72,1,151,8,2,,2006,6,8,3.1,2,1,,,18.075555,-65.907373,350,2,2,1,1,3.0,,1,2011-09-29 11:17:04,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604296010854,115221423010478,13163804010478,249603910010854,2006,72,1,153,1,1,,2006,6,13,3.8,2,1,4,0,18.096425,-66.895502,970,2,2,1,1,3.0,,1,2011-09-29 11:17:05,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604299010854,115221423010478,13163804010478,249604079010854,2006,72,1,153,2,1,,2006,5,4,3.0,2,1,1,0,18.013099,-66.852191,310,2,2,1,1,3.0,,1,2011-09-29 11:17:05,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604300010854,115221423010478,13163804010478,249603913010854,2006,72,1,153,3,1,,2006,7,12,3.8,2,1,5,0,18.002006,-66.829729,120,2,2,1,1,3.0,,1,2011-09-29 11:17:05,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604301010854,115221423010478,13163804010478,249603653010854,2006,72,1,153,10,2,,2006,7,14,5.1,2,1,,,18.125629,-66.900225,1150,2,2,1,1,3.0,,1,2011-09-29 11:17:06,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604297010854,115221423010478,13163804010478,249603911010854,2006,72,1,153,11,1,,2006,7,19,3.9,2,1,5,0,18.070052,-66.899083,830,2,2,1,1,3.0,,1,2011-09-29 11:17:05,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604298010854,115221423010478,13163804010478,249603912010854,2006,72,1,153,12,1,,2006,5,3,3.7,2,1,5,0,18.06098,-66.883297,380,2,2,1,1,3.0,,1,2011-09-29 11:17:05,2025-01-10 15:14:09,OFFSET,,1,4,,3,4,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604302010854,115225569010478,13163727010478,249603655010854,2007,72,1,1,1,1,,2007,9,13,5.4,2,1,3,0,18.15142,-66.819388,2750,2,2,1,,3.0,,1,2011-09-29 11:17:06,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604304010854,115225569010478,13163727010478,249603658010854,2007,72,1,1,9,1,,2007,9,11,5.4,2,1,4,4,18.178304,-66.732362,1680,2,2,1,,3.0,,1,2011-09-29 11:17:06,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604303010854,115225569010478,13163727010478,249603656010854,2007,72,1,1,10,2,,2007,8,9,5.3,2,1,,,18.125297,-66.728454,2650,2,2,1,,3.0,,1,2011-09-29 11:17:06,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320212010854,115225569010478,13163728010478,254335813010854,2007,72,1,3,2,2,,2007,6,1,5.0,2,1,,,18.407135,-67.22417,0,2,2,2,,3.0,,1,2011-09-29 11:17:32,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604308010854,115225569010478,13163729010478,249603668010854,2007,72,1,5,1,2,,2007,4,16,5.2,2,1,,,18.473674,-67.171561,0,2,2,1,,3.0,,1,2011-09-29 11:17:08,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604307010854,115225569010478,13163729010478,249603662010854,2007,72,1,5,8,2,,2007,4,16,5.2,2,1,,,18.471924,-67.114937,280,2,2,1,,3.0,,1,2011-09-29 11:17:08,2025-01-10 15:14:09,OFFSET,,1,4,,2,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320173010854,115225569010478,13163729010478,254335814010854,2007,72,1,5,9,2,,2007,6,1,5.0,2,1,,,18.556245,-67.114096,0,2,2,2,,3.0,,1,2011-09-29 11:17:31,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320252010854,115225569010478,13163729010478,254335818010854,2007,72,1,5,11,2,,2007,6,1,5.0,2,1,,,18.445573,-67.19973,0,2,2,2,,3.0,,1,2011-09-29 11:17:32,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320174010854,115225569010478,13163729010478,254335817010854,2007,72,1,5,12,2,,2007,6,1,5.0,2,1,,,18.475619,-67.214311,0,2,2,2,,3.0,,1,2011-09-29 11:17:31,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320326010854,115225569010478,13163729010478,254335816010854,2007,72,1,5,13,2,,2007,6,1,5.0,2,1,,,18.515418,-67.191062,0,2,2,2,,3.0,,1,2011-09-29 11:17:33,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320325010854,115225569010478,13163729010478,254335815010854,2007,72,1,5,14,2,,2007,6,1,5.0,2,1,,,18.527579,-67.147032,0,2,2,2,,3.0,,1,2011-09-29 11:17:33,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604311010854,115225569010478,13163730010478,249603671010854,2007,72,1,7,1,1,,2007,12,20,5.8,2,1,5,0,18.285302,-66.074122,620,2,2,1,,3.0,,1,2011-09-29 11:17:08,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604309010854,115225569010478,13163730010478,249603669010854,2007,72,1,7,2,1,,2007,10,18,5.7,2,1,5,0,18.202843,-66.128103,1420,2,2,1,,3.0,,1,2011-09-29 11:17:08,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604310010854,115225569010478,13163730010478,249603670010854,2007,72,1,7,3,1,,2007,9,27,5.7,2,1,2,4,18.229498,-66.159479,1570,2,2,1,,3.0,,1,2011-09-29 11:17:08,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604312010854,115225569010478,13163731010478,249603673010854,2007,72,1,9,3,2,,2007,8,6,5.4,2,1,,,18.152767,-66.276148,1940,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604313010854,115225569010478,13163732010478,249603675010854,2007,72,1,11,5,1,,2007,4,19,4.9,2,1,3,0,18.259735,-67.095694,380,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320353010854,115225569010478,13163732010478,254335819010854,2007,72,1,11,7,2,,2007,6,1,5.0,2,1,,,18.286638,-67.203234,0,2,2,2,,3.0,,1,2011-09-29 11:17:34,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320253010854,115225569010478,13163733010478,254335823010854,2007,72,1,13,1,2,,2007,6,1,5.0,2,1,,,18.515116,-66.595928,0,2,2,2,,3.0,,1,2011-09-29 11:17:32,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604314010854,115225569010478,13163733010478,249603686010854,2007,72,1,13,2,1,,2007,9,5,5.3,2,1,5,0,18.371348,-66.670841,700,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320327010854,115225569010478,13163733010478,254335821010854,2007,72,1,13,6,2,,2007,6,1,5.0,2,1,,,18.516645,-66.697105,0,2,2,2,,3.0,,1,2011-09-29 11:17:33,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320354010854,115225569010478,13163733010478,254335820010854,2007,72,1,13,13,2,,2007,6,1,5.0,2,1,,,18.517241,-66.750732,0,2,2,2,,3.0,,1,2011-09-29 11:17:34,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320389010854,115225569010478,13163733010478,254335822010854,2007,72,1,13,19,2,,2007,6,1,5.0,2,1,,,18.51571,-66.648844,0,2,2,2,,3.0,,1,2011-09-29 11:17:35,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320328010854,115225569010478,13163735010478,254335825010854,2007,72,1,17,5,2,,2007,6,1,5.0,2,1,,,18.513663,-66.548722,0,2,2,2,,3.0,,1,2011-09-29 11:17:33,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604315010854,115225569010478,13163737010478,249603694010854,2007,72,1,21,1,1,,2007,9,25,5.6,2,1,3,0,18.286557,-66.16426,1400,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,2,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320175010854,115225569010478,13163738010478,254335827010854,2007,72,1,23,5,2,,2007,6,1,5.0,2,1,,,18.118671,-67.202687,0,2,2,2,,3.0,,1,2011-09-29 11:17:31,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320214010854,115225569010478,13163738010478,254335835010854,2007,72,1,23,7,2,,2007,6,1,5.0,2,1,,,17.91786,-67.185799,0,2,2,2,,3.0,,1,2011-09-29 11:17:32,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604317010854,115225569010478,13163738010478,249603698010854,2007,72,1,23,11,2,,2007,4,30,5.2,2,1,,,17.983599,-67.181359,80,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320355010854,115225569010478,13163738010478,254335829010854,2007,72,1,23,13,2,,2007,6,1,5.0,2,1,,,18.081337,-67.230776,0,2,2,2,,3.0,,1,2011-09-29 11:17:34,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604316010854,115225569010478,13163738010478,249603696010854,2007,72,1,23,18,2,,2007,4,30,5.2,2,1,,,18.026832,-67.15246,30,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604318010854,115225569010478,13163738010478,249603699010854,2007,72,1,23,20,2,,2007,4,30,5.2,2,1,,,17.980944,-67.121107,280,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,2,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320149010854,115225569010478,13163740010478,254335837010854,2007,72,1,27,2,2,,2007,6,1,5.0,2,1,,,18.523002,-66.899223,0,2,2,2,,3.0,,1,2011-09-29 11:17:31,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320356010854,115225569010478,13163740010478,254335838010854,2007,72,1,27,3,2,,2007,6,1,5.0,2,1,,,18.521035,-66.848753,0,2,2,2,,3.0,,1,2011-09-29 11:17:34,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604319010854,115225569010478,13163741010478,249603710010854,2007,72,1,29,2,2,,2007,7,3,5.4,2,1,,,18.395947,-65.900323,10,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604320010854,115225569010478,13163741010478,249603711010854,2007,72,1,29,4,1,,2007,10,1,5.6,2,1,4,4,18.342762,-65.877006,500,2,2,1,,3.0,,1,2011-09-29 11:17:09,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604322010854,115225569010478,13163742010478,249603714010854,2007,72,1,31,1,1,,2007,8,1,5.4,2,1,5,0,18.320058,-65.948784,660,2,2,1,,3.0,,1,2011-09-29 11:17:10,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604323010854,115225569010478,13163742010478,249603715010854,2007,72,1,31,3,2,,2007,4,11,5.2,2,1,,,18.444131,-66.022444,0,2,2,1,,3.0,,1,2011-09-29 11:17:10,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320294010854,115225569010478,13163742010478,254335839010854,2007,72,1,31,4,2,,2007,6,1,5.0,2,1,,,18.499391,-66.0006,0,2,2,2,,3.0,,1,2011-09-29 11:17:33,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604321010854,115225569010478,13163742010478,249603713010854,2007,72,1,31,5,2,,2007,4,11,5.2,2,1,,,18.358667,-65.919528,60,2,2,1,,3.0,,1,2011-09-29 11:17:10,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604324010854,115225569010478,13163744010478,249603717010854,2007,72,1,35,7,1,,2007,12,10,5.7,2,1,3,1,18.127118,-66.067104,1970,2,2,1,,3.0,,1,2011-09-29 11:17:10,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604325010854,115225569010478,13163744010478,249603718010854,2007,72,1,35,8,1,,2008,3,4,5.9,2,1,6,0,18.06734,-66.189815,1930,2,2,1,,3.0,,1,2011-09-29 11:17:10,2025-01-10 15:14:09,OFFSET,,1,4,,2,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320216010854,115225569010478,13163745010478,254335845010854,2007,72,1,37,11,2,,2007,6,1,5.0,2,1,,,18.285375,-65.585088,0,2,2,2,,3.0,,1,2011-09-29 11:17:32,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320395010854,115225569010478,13163745010478,254335841010854,2007,72,1,37,13,2,,2007,6,1,5.0,2,1,,,18.366369,-65.477876,0,2,2,2,,3.0,,1,2011-09-29 11:17:35,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320217010854,115225569010478,13163745010478,254335847010854,2007,72,1,37,14,2,,2007,6,1,5.0,2,1,,,18.28183,-65.486756,0,2,2,2,,3.0,,1,2011-09-29 11:17:32,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320394010854,115225569010478,13163745010478,254335840010854,2007,72,1,37,17,2,,2007,6,1,5.0,2,1,,,18.389757,-65.445345,0,2,2,2,,3.0,,1,2011-09-29 11:17:35,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320295010854,115225569010478,13163745010478,254335849010854,2007,72,1,37,19,2,,2007,6,1,5.0,2,1,,,18.242086,-65.510217,0,2,2,2,,3.0,,1,2011-09-29 11:17:33,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604327010854,115225569010478,13163746010478,249603727010854,2007,72,1,39,6,1,,2007,10,11,5.7,2,1,2,4,18.316609,-66.474441,890,2,2,1,,3.0,,1,2011-09-29 11:17:11,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604326010854,115225569010478,13163746010478,249603725010854,2007,72,1,39,11,1,,2007,12,23,5.6,2,1,5,1,18.286801,-66.560783,1070,2,2,1,,3.0,,1,2011-09-29 11:17:11,2025-01-10 15:14:09,OFFSET,,1,4,,2,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604328010854,115225569010478,13163747010478,249603728010854,2007,72,1,41,4,2,,2007,8,13,5.5,2,1,,,18.205497,-66.17353,1760,2,2,1,,3.0,,1,2011-09-29 11:17:11,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604329010854,115225569010478,13163748010478,249603729010854,2007,72,1,43,3,1,,2007,12,4,5.7,2,1,4,0,18.121761,-66.327523,1720,2,2,1,,3.0,,1,2011-09-29 11:17:11,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604330010854,115225569010478,13163748010478,249603730010854,2007,72,1,43,8,1,,2007,11,7,5.5,2,1,7,0,18.122838,-66.418936,1310,2,2,1,,3.0,,1,2011-09-29 11:17:11,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604331010854,115225569010478,13163749010478,249603731010854,2007,72,1,45,2,2,,2007,8,2,5.4,2,1,,,18.249529,-66.250638,1950,2,2,1,,3.0,,1,2011-09-29 11:17:12,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604332010854,115225569010478,13163750010478,249603732010854,2007,72,1,47,3,1,,2007,9,18,5.6,2,1,3,0,18.331551,-66.34433,420,2,2,1,,3.0,,1,2011-09-29 11:17:12,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249604333010854,115225569010478,13163750010478,,2007,72,1,47,4,1,,2007,12,20,,1,1,2,1,18.246692,-66.3436,2120,,,1,,3.0,,1,2011-09-29 11:17:12,2025-01-10 15:14:09,OFFSET,,1,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320218010854,115225569010478,13163752010478,254335852010854,2007,72,1,51,1,2,,2007,6,1,5.0,2,1,,,18.508291,-66.249212,0,2,2,2,,3.0,,1,2011-09-29 11:17:32,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320398010854,115225569010478,13163752010478,254335851010854,2007,72,1,51,3,2,,2007,6,1,5.0,2,1,,,18.511494,-66.297333,0,2,2,2,,3.0,,1,2011-09-29 11:17:35,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
254320399010854,115225569010478,13163752010478,254335853010854,2007,72,1,51,4,2,,2007,6,1,5.0,2,1,,,18.505023,-66.203485,0,2,2,2,,3.0,,1,2011-09-29 11:17:35,2025-01-10 15:14:09,OFFSET,,2,4,,1,4,2,,,,,,,,,,9.3,0,,,,,,,,,,,,,
