CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
218180139020004,249604283010854,2006,72,133,6,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180140020004,249604283010854,2006,72,133,6,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180141020004,249604283010854,2006,72,133,6,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180143020004,249604283010854,2006,72,133,6,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175272020004,249604284010854,2006,72,135,1,1,30,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175273020004,249604284010854,2006,72,135,1,1,150,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175274020004,249604284010854,2006,72,135,1,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175275020004,249604284010854,2006,72,135,1,2,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175276020004,249604284010854,2006,72,135,1,2,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175277020004,249604284010854,2006,72,135,1,2,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175278020004,249604284010854,2006,72,135,1,3,30,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175279020004,249604284010854,2006,72,135,1,3,150,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175280020004,249604284010854,2006,72,135,1,3,270,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175281020004,249604284010854,2006,72,135,1,4,30,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175282020004,249604284010854,2006,72,135,1,4,150,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175283020004,249604284010854,2006,72,135,1,4,270,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180144020004,249604285010854,2006,72,137,1,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180145020004,249604285010854,2006,72,137,1,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180146020004,249604285010854,2006,72,137,1,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180147020004,249604285010854,2006,72,137,1,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180148020004,249604285010854,2006,72,137,1,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180149020004,249604285010854,2006,72,137,1,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180150020004,249604285010854,2006,72,137,1,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180151020004,249604285010854,2006,72,137,1,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180152020004,249604285010854,2006,72,137,1,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180153020004,249604285010854,2006,72,137,1,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180154020004,249604285010854,2006,72,137,1,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180155020004,249604285010854,2006,72,137,1,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175284020004,249604286010854,2006,72,139,1,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175285020004,249604286010854,2006,72,139,1,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175286020004,249604286010854,2006,72,139,1,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175287020004,249604286010854,2006,72,139,1,2,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175288020004,249604286010854,2006,72,139,1,2,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175289020004,249604286010854,2006,72,139,1,2,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175290020004,249604286010854,2006,72,139,1,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175291020004,249604286010854,2006,72,139,1,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175292020004,249604286010854,2006,72,139,1,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175293020004,249604286010854,2006,72,139,1,4,30,1,2006,2,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175294020004,249604286010854,2006,72,139,1,4,150,1,2006,2,0.0,6.5,0,6.5,0.0,6.5,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175295020004,249604286010854,2006,72,139,1,4,150,2,2006,2,6.5,11.7,0,5.2,6.5,11.7,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175296020004,249604286010854,2006,72,139,1,4,150,3,2006,2,11.7,24.0,0,12.3,11.7,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175297020004,249604286010854,2006,72,139,1,4,270,1,2006,2,0.0,24.029981273401,5,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175298020004,249604289010854,2006,72,141,2,1,30,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175299020004,249604289010854,2006,72,141,2,1,150,1,2006,1,0.0,26.832815729997,50,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175303020004,249604289010854,2006,72,141,2,2,270,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175300020004,249604289010854,2006,72,141,2,1,270,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175301020004,249604289010854,2006,72,141,2,2,30,1,2006,1,0.0,30.0,75,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175302020004,249604289010854,2006,72,141,2,2,150,1,2006,1,0.0,26.318054639354,45,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175304020004,249604289010854,2006,72,141,2,3,30,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175305020004,249604289010854,2006,72,141,2,3,150,1,2006,1,0.0,24.268498099388,15,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175306020004,249604289010854,2006,72,141,2,3,270,1,2006,1,0.0,24.029981273401,5,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175307020004,249604289010854,2006,72,141,2,4,30,1,2006,1,0.0,30.0,75,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175308020004,249604289010854,2006,72,141,2,4,150,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175309020004,249604289010854,2006,72,141,2,4,270,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180156020004,249604287010854,2006,72,141,3,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180157020004,249604287010854,2006,72,141,3,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180158020004,249604287010854,2006,72,141,3,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180159020004,249604287010854,2006,72,141,3,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180160020004,249604287010854,2006,72,141,3,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180161020004,249604287010854,2006,72,141,3,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180162020004,249604287010854,2006,72,141,3,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180163020004,249604287010854,2006,72,141,3,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180164020004,249604287010854,2006,72,141,3,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180165020004,249604287010854,2006,72,141,3,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180166020004,249604287010854,2006,72,141,3,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180167020004,249604287010854,2006,72,141,3,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180168020004,249604288010854,2006,72,141,11,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180169020004,249604288010854,2006,72,141,11,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180170020004,249604288010854,2006,72,141,11,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180171020004,249604288010854,2006,72,141,11,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180172020004,249604288010854,2006,72,141,11,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180173020004,249604288010854,2006,72,141,11,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180174020004,249604288010854,2006,72,141,11,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180175020004,249604288010854,2006,72,141,11,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180176020004,249604288010854,2006,72,141,11,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180177020004,249604288010854,2006,72,141,11,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180178020004,249604288010854,2006,72,141,11,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180179020004,249604288010854,2006,72,141,11,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175310020004,249604290010854,2006,72,141,14,1,30,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175311020004,249604290010854,2006,72,141,14,1,150,1,2006,1,0.0,24.268498099388,15,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175312020004,249604290010854,2006,72,141,14,1,270,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175313020004,249604290010854,2006,72,141,14,2,30,1,2006,1,0.0,26.832815729997,50,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175314020004,249604290010854,2006,72,141,14,2,150,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175315020004,249604290010854,2006,72,141,14,2,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175316020004,249604290010854,2006,72,141,14,3,30,1,2006,1,0.0,27.390509305232,55,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175317020004,249604290010854,2006,72,141,14,3,150,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175318020004,249604290010854,2006,72,141,14,3,270,1,2006,1,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175319020004,249604290010854,2006,72,141,14,4,30,1,2006,1,0.0,27.390509305232,55,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175320020004,249604290010854,2006,72,141,14,4,150,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175321020004,249604290010854,2006,72,141,14,4,270,1,2006,1,0.0,30.734996339678,80,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175322020004,249604291010854,2006,72,143,1,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175323020004,249604291010854,2006,72,143,1,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175324020004,249604291010854,2006,72,143,1,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175325020004,249604291010854,2006,72,143,1,2,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175326020004,249604291010854,2006,72,143,1,2,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175327020004,249604291010854,2006,72,143,1,2,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175328020004,249604291010854,2006,72,143,1,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175329020004,249604291010854,2006,72,143,1,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175330020004,249604291010854,2006,72,143,1,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175331020004,249604291010854,2006,72,143,1,4,30,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175332020004,249604291010854,2006,72,143,1,4,150,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175333020004,249604291010854,2006,72,143,1,4,270,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175334020004,249604292010854,2006,72,145,8,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175335020004,249604292010854,2006,72,145,8,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175336020004,249604292010854,2006,72,145,8,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175340020004,249604292010854,2006,72,145,8,3,30,1,2006,2,0.0,3.5,0,3.5,0.0,3.5,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175337020004,249604292010854,2006,72,145,8,2,30,1,2006,3,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175338020004,249604292010854,2006,72,145,8,2,150,1,2006,3,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175339020004,249604292010854,2006,72,145,8,2,270,1,2006,3,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175341020004,249604292010854,2006,72,145,8,3,150,1,2006,2,0.0,27.390509305232,55,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175342020004,249604292010854,2006,72,145,8,3,270,1,2006,2,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175343020004,249604292010854,2006,72,145,8,4,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175344020004,249604292010854,2006,72,145,8,4,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175345020004,249604292010854,2006,72,145,8,4,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180468020004,249604294010854,2006,72,149,1,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180469020004,249604294010854,2006,72,149,1,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180470020004,249604294010854,2006,72,149,1,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180471020004,249604294010854,2006,72,149,1,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180472020004,249604294010854,2006,72,149,1,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180473020004,249604294010854,2006,72,149,1,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180474020004,249604294010854,2006,72,149,1,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180475020004,249604294010854,2006,72,149,1,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180476020004,249604294010854,2006,72,149,1,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180477020004,249604294010854,2006,72,149,1,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180478020004,249604294010854,2006,72,149,1,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180479020004,249604294010854,2006,72,149,1,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175406020004,249604293010854,2006,72,149,4,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175407020004,249604293010854,2006,72,149,4,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175408020004,249604293010854,2006,72,149,4,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175409020004,249604293010854,2006,72,149,4,2,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175410020004,249604293010854,2006,72,149,4,2,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175411020004,249604293010854,2006,72,149,4,2,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175412020004,249604293010854,2006,72,149,4,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175413020004,249604293010854,2006,72,149,4,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175414020004,249604293010854,2006,72,149,4,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175415020004,249604293010854,2006,72,149,4,4,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175416020004,249604293010854,2006,72,149,4,4,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175417020004,249604293010854,2006,72,149,4,4,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180480020004,249604295010854,2006,72,151,8,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180481020004,249604295010854,2006,72,151,8,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180482020004,249604295010854,2006,72,151,8,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180483020004,249604295010854,2006,72,151,8,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180484020004,249604295010854,2006,72,151,8,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180485020004,249604295010854,2006,72,151,8,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180486020004,249604295010854,2006,72,151,8,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180487020004,249604295010854,2006,72,151,8,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180488020004,249604295010854,2006,72,151,8,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180489020004,249604295010854,2006,72,151,8,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180490020004,249604295010854,2006,72,151,8,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175420020004,249604296010854,2006,72,153,1,1,270,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218180491020004,249604295010854,2006,72,151,8,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175418020004,249604296010854,2006,72,153,1,1,30,1,2006,1,0.0,25.427544120501,35,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175419020004,249604296010854,2006,72,153,1,1,150,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175421020004,249604296010854,2006,72,153,1,2,30,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175422020004,249604296010854,2006,72,153,1,2,150,1,2006,1,0.0,24.268498099388,15,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175423020004,249604296010854,2006,72,153,1,2,270,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175424020004,249604296010854,2006,72,153,1,3,30,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175425020004,249604296010854,2006,72,153,1,3,150,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175426020004,249604296010854,2006,72,153,1,3,270,1,2006,1,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175427020004,249604296010854,2006,72,153,1,4,30,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175428020004,249604296010854,2006,72,153,1,4,150,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175429020004,249604296010854,2006,72,153,1,4,270,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175454020004,249604299010854,2006,72,153,2,1,30,1,2006,1,0.0,25.427544120501,35,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175455020004,249604299010854,2006,72,153,2,1,150,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
218175456020004,249604299010854,2006,72,153,2,1,270,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:39,2023-08-10 13:09:53,,,
