CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,MEASDAY,MEASMON,MEASYEAR,QASTATCD,CRWTYPCD,SMPKNDCD,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,FWD_SAMPLE_METHOD,MICR_SAMPLE_METHOD,DLF_SAMPLE_METHOD,PILE_SAMPLE_METHOD,DWM_SAMPLING_STATUS_CD,DWM_NBR_SUBP,DWM_NBR_SUBP_TRANSECT,DWM_SUBPLIST,DWM_TRANSECT_LENGTH,QA_STATUS
311818440489998,197190388020004,2013,72,97,146,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311819292489998,197190394020004,2013,72,97,147,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311829251489998,197190573020004,2013,72,97,148,1,9,2013,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311820205489998,197190408020004,2013,72,97,149,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311822230489998,197190438020004,2013,72,97,150,1,9,2013,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311829477489998,197190576020004,2013,72,97,151,1,9,2013,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311822522489998,197190444020004,2013,72,97,152,1,9,2013,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311829579489998,197190577020004,2013,72,97,153,1,9,2013,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311827701489998,197190548020004,2013,72,97,154,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311819997489998,197190404020004,2013,72,97,155,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311801715489998,197190494020004,2013,72,97,157,9,6,2014,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311821840489998,197190433020004,2013,72,97,158,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311822314489998,197190440020004,2013,72,97,159,1,9,2013,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311824617489998,197190491020004,2013,72,97,160,1,9,2013,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311819603489998,197190397020004,2013,72,97,161,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311825000489998,197190498020004,2013,72,97,162,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311819439489998,197190395020004,2013,72,97,163,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311819687489998,197190399020004,2013,72,97,164,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311801286489998,197190480020004,2013,72,97,165,11,6,2014,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311800356489998,197190458020004,2013,72,97,167,5,6,2014,7,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,,,,,,7
311819270489998,197190393020004,2013,72,97,169,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311821344489998,197190425020004,2013,72,97,170,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311823571489998,197190468020004,2013,72,97,171,1,9,2013,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311826289489998,197190522020004,2013,72,97,172,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311820887489998,197190419020004,2013,72,97,173,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311821051489998,197190421020004,2013,72,97,174,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311824475489998,197190490020004,2013,72,97,175,1,9,2013,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311827825489998,197190550020004,2013,72,97,176,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311820763489998,197190417020004,2013,72,97,177,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311826395489998,197190525020004,2013,72,97,178,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311800281489998,197190457020004,2013,72,97,179,4,6,2014,7,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,,,,,,7
311818982489998,197190389020004,2013,72,97,180,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311821220489998,197190423020004,2013,72,97,181,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311825266489998,197190504020004,2013,72,97,182,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311828671489998,197190563020004,2013,72,97,183,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311821818489998,197190432020004,2013,72,97,184,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311801809489998,197190495020004,2013,72,97,185,7,6,2014,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311820099489998,197190405020004,2013,72,97,186,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311826961489998,197190538020004,2013,72,97,187,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311828817489998,197190566020004,2013,72,97,188,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311800934489998,197190473020004,2013,72,97,189,5,6,2014,7,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,,,,,,7
311822088489998,197190437020004,2013,72,97,191,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311821242489998,197190424020004,2013,72,97,192,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311824836489998,197190496020004,2013,72,97,193,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311822912489998,197190449020004,2013,72,97,194,1,9,2013,1,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311801959489998,197190500020004,2013,72,97,195,7,6,2014,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311827971489998,197190553020004,2013,72,97,197,1,9,2013,1,,2,2017-06-22 12:34:57,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311801453489998,197190486020004,2013,72,97,198,6,6,2014,7,,2,2017-06-22 12:34:56,2025-01-10 15:14:14,1,2,1,2,2,,,,,,7
311820741489998,197190416020004,2013,72,97,199,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311829313489998,197190574020004,2013,72,97,200,1,9,2013,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
311821756489998,197190431020004,2013,72,97,201,1,9,2013,1,,2,2017-06-22 12:34:55,2025-01-10 15:14:14,1,2,1,2,2,1,4,2,1234,24.0,1
312735418489998,219013688020004,2014,72,49,13,12,2,2015,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,0,0,0,0,0,,,,,,1
312735190489998,219013498020004,2014,72,49,20,3,2,2015,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,0,0,0,0,0,,,,,,1
312735261489998,219013534020004,2014,72,49,148,17,2,2015,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,0,0,0,0,0,,,,,,1
312735335489998,219013535020004,2014,72,49,216,18,2,2015,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,0,0,0,0,0,,,,,,1
311807979489998,219013694020004,2014,72,147,5,24,6,2014,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:18,0,0,0,0,0,,,,,,1
311809099489998,219013872020004,2014,72,147,8,21,5,2014,7,,2,2017-06-22 12:34:58,2025-01-10 15:14:17,0,0,0,0,0,,,,,,7
311808516489998,219013828020004,2014,72,147,89,3,7,2014,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:14,0,0,0,0,0,,,,,,1
311809183489998,219013875020004,2014,72,147,155,16,7,2014,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:17,0,0,0,0,0,,,,,,1
311808450489998,219013816020004,2014,72,147,213,17,7,2014,1,,1,2017-06-22 12:34:58,2025-01-10 15:14:14,0,0,0,0,0,,,,,,1
311807680489998,219013692020004,2014,72,147,253,22,4,2014,1,,2,2017-06-22 12:34:58,2025-01-10 15:14:18,0,0,0,0,0,,,,,,1
489753122126144,385662794489998,2016,72,1,6,27,10,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753473126144,385662799489998,2016,72,1,8,21,2,2017,1,,1,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755780126144,385662842489998,2016,72,3,1,9,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754528126144,385662819489998,2016,72,5,2,13,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754295126144,385662813489998,2016,72,5,7,9,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749992126144,385662743489998,2016,72,9,1,27,9,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754095126144,385662809489998,2016,72,9,2,9,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751830126144,385662775489998,2016,72,11,3,8,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755182126144,385662831489998,2016,72,13,4,15,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755103126144,385662830489998,2016,72,13,5,29,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754448126144,385662816489998,2016,72,13,10,30,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755619126144,385662839489998,2016,72,13,12,19,9,2016,7,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,7
489754708126144,385662823489998,2016,72,13,15,28,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753356126144,385662797489998,2016,72,19,3,18,1,2017,1,,1,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752059126144,385662779489998,2016,72,19,5,18,1,2017,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756247126144,385662850489998,2016,72,21,3,27,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750440126144,385662749489998,2016,72,23,15,12,7,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751032126144,385662761489998,2016,72,23,16,13,7,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753887126144,385662807489998,2016,72,23,17,16,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753613126144,385662801489998,2016,72,23,19,23,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752698126144,385662788489998,2016,72,25,3,15,9,2016,7,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,7
489752218126144,385662782489998,2016,72,25,5,6,7,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754476126144,385662817489998,2016,72,27,1,20,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756195126144,385662848489998,2016,72,29,3,7,7,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755012126144,385662829489998,2016,72,31,6,25,5,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756909126144,385662861489998,2016,72,35,3,22,8,2016,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749766126144,385662580489998,2016,72,35,4,6,9,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753639126144,385662802489998,2016,72,35,5,22,8,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751983126144,385662777489998,2016,72,37,3,26,1,2017,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756812126144,385662859489998,2016,72,37,18,13,10,2016,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756080126144,385662846489998,2016,72,39,5,20,12,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750471126144,385662750489998,2016,72,43,4,22,11,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753708126144,385662804489998,2016,72,43,5,27,7,2016,1,,1,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752481126144,385662785489998,2016,72,45,1,26,9,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752860126144,385662791489998,2016,72,45,3,29,9,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751723126144,385662773489998,2016,72,47,2,30,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754986126144,385662828489998,2016,72,51,2,27,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750586126144,385662752489998,2016,72,55,8,19,7,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751420126144,385662767489998,2016,72,55,12,20,7,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751621126144,385662770489998,2016,72,55,17,21,7,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489757140126144,385662863489998,2016,72,57,8,11,10,2016,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751094126144,385662762489998,2016,72,57,13,12,10,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749341126144,385662575489998,2016,72,59,5,23,8,2016,1,,2,2017-11-02 12:23:14,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489757400126144,385662867489998,2016,72,59,12,30,8,2016,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756221126144,385662849489998,2016,72,61,9,24,5,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751799126144,385662774489998,2016,72,63,2,31,1,2017,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754327126144,385662814489998,2016,72,65,4,22,9,2016,7,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,7
489754132126144,385662810489998,2016,72,65,5,17,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749602126144,385662578489998,2016,72,69,1,6,10,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749648126144,385662579489998,2016,72,69,5,16,9,2016,7,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,7
489754960126144,385662827489998,2016,72,71,2,6,12,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754255126144,385662812489998,2016,72,71,4,14,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754789126144,385662824489998,2016,72,71,7,20,9,2016,7,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,7
489752834126144,385662790489998,2016,72,73,3,28,7,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753213126144,385662795489998,2016,72,73,13,14,12,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752301126144,385662783489998,2016,72,73,15,3,11,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751140126144,385662763489998,2016,72,75,5,26,7,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750304126144,385662747489998,2016,72,75,9,27,7,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750816126144,385662759489998,2016,72,75,11,11,7,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752507126144,385662786489998,2016,72,77,2,6,7,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750738126144,385662756489998,2016,72,79,2,16,6,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751334126144,385662766489998,2016,72,79,6,14,7,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751302126144,385662765489998,2016,72,79,9,4,8,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756678126144,385662857489998,2016,72,81,5,17,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752389126144,385662784489998,2016,72,81,8,25,10,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752614126144,385662787489998,2016,72,83,2,21,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754629126144,385662820489998,2016,72,87,3,26,5,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755937126144,385662844489998,2016,72,89,3,9,9,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756403126144,385662852489998,2016,72,89,5,10,11,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755371126144,385662835489998,2016,72,91,1,8,9,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754502126144,385662818489998,2016,72,91,5,7,9,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754656126144,385662821489998,2016,72,91,6,7,9,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489754225126144,385662811489998,2016,72,93,4,14,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753570126144,385662800489998,2016,72,93,6,14,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489757287126144,385662866489998,2016,72,95,4,2,11,2016,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752969126144,385662792489998,2016,72,97,39,22,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756730126144,385662858489998,2016,72,97,168,7,6,2016,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753020126144,385662793489998,2016,72,97,196,7,6,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755238126144,385662833489998,2016,72,99,2,6,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755571126144,385662838489998,2016,72,101,2,31,10,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755264126144,385662834489998,2016,72,101,3,5,12,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752802126144,385662789489998,2016,72,103,13,7,11,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752191126144,385662781489998,2016,72,103,14,4,10,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756883126144,385662860489998,2016,72,107,7,1,2,2017,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489752033126144,385662778489998,2016,72,107,8,2,2,2017,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489757190126144,385662864489998,2016,72,109,2,20,1,2017,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751237126144,385662764489998,2016,72,109,4,1,11,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749855126144,385662581489998,2016,72,109,6,23,1,2017,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750541126144,385662751489998,2016,72,109,9,5,10,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750790126144,385662758489998,2016,72,111,6,11,7,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489757260126144,385662865489998,2016,72,111,7,24,8,2016,1,,2,2017-11-02 12:23:18,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751510126144,385662769489998,2016,72,113,1,11,8,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749924126144,385662582489998,2016,72,113,8,25,8,2016,1,,1,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750638126144,385662754489998,2016,72,113,17,11,8,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753682126144,385662803489998,2016,72,113,24,12,12,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489755462126144,385662837489998,2016,72,117,3,8,6,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756650126144,385662856489998,2016,72,119,5,24,1,2017,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489756303126144,385662851489998,2016,72,119,25,12,9,2016,7,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,7
489755212126144,385662832489998,2016,72,119,26,21,12,2016,1,,2,2017-11-02 12:23:17,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489753813126144,385662805489998,2016,72,121,2,10,8,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751665126144,385662771489998,2016,72,123,5,21,11,2016,1,,2,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489751697126144,385662772489998,2016,72,123,6,13,12,2016,1,,1,2017-11-02 12:23:16,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489750612126144,385662753489998,2016,72,123,9,22,11,2016,1,,2,2017-11-02 12:23:15,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749547126144,385662577489998,2016,72,125,3,2,8,2016,1,,2,2017-11-02 12:23:14,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
489749411126144,385662576489998,2016,72,125,5,9,8,2016,1,,2,2017-11-02 12:23:14,2025-01-10 15:14:18,6,3,,3,3,1,4,2,1234,24.0,1
